# experiment_label: PTC_module_test,,,,,,,,,,
# pc_start_time: 2026-02-16T12:30:55,,,,,,,,,,
# columns: pc_time, rel_s, rel_min, arduino_ms,phase,T_mean_C,setpoint_C,dTdt,heater_state,pump_state,
pc_time_iso,t_rel_s,t_rel_min,arduino_ms,phase,T_mean_C,setpoint_C,dTdt,heater_state,pump_state,raw_line
2026-02-16T13:26:26,3332.69,55.545,3326943,HOLD,37.031,37,0.001873,OFF,OFF,"3326943,HOLD,37.031,37.00,0.001873,OFF,OFF"
2026-02-16T13:26:29,3335.78,55.596,3330031,HOLD,37,37,0.001124,OFF,OFF,"3330031,HOLD,37.000,37.00,0.001124,OFF,OFF"
2026-02-16T13:26:32,3338.88,55.648,3333120,HOLD,36.969,37,0.001124,OFF,OFF,"3333120,HOLD,36.969,37.00,0.001124,OFF,OFF"
2026-02-16T13:26:35,3341.97,55.699,3336209,HOLD,37,37,-0.001784,OFF,OFF,"3336209,HOLD,37.000,37.00,-0.001784,OFF,OFF"
2026-02-16T13:26:38,3345.06,55.751,3339298,HOLD,37,37,-0.003531,OFF,OFF,"3339298,HOLD,37.000,37.00,-0.003531,OFF,OFF"
2026-02-16T13:26:41,3348.15,55.803,3342387,HOLD,36.969,37,-0.003531,ON,OFF,"3342387,HOLD,36.969,37.00,-0.003531,ON,OFF"
2026-02-16T13:26:44,3351.25,55.854,3345476,HOLD,36.969,37,-0.002119,ON,OFF,"3345476,HOLD,36.969,37.00,-0.002119,ON,OFF"
2026-02-16T13:26:47,3354.34,55.906,3348564,HOLD,37,37,-0.002119,OFF,OFF,"3348564,HOLD,37.000,37.00,-0.002119,OFF,OFF"
2026-02-16T13:26:50,3357.43,55.957,3351654,HOLD,37,37,0.001188,OFF,OFF,"3351654,HOLD,37.000,37.00,0.001188,OFF,OFF"
2026-02-16T13:26:53,3360.53,56.009,3354742,HOLD,36.969,37,0.000713,ON,OFF,"3354742,HOLD,36.969,37.00,0.000713,ON,OFF"
2026-02-16T13:26:56,3363.62,56.06,3357832,HOLD,37,37,0.000713,OFF,OFF,"3357832,HOLD,37.000,37.00,0.000713,OFF,OFF"
2026-02-16T13:27:00,3366.71,56.112,3360920,HOLD,37,37,0.000428,OFF,OFF,"3360920,HOLD,37.000,37.00,0.000428,OFF,OFF"
2026-02-16T13:27:03,3369.8,56.163,3364009,HOLD,36.969,37,0.000428,OFF,OFF,"3364009,HOLD,36.969,37.00,0.000428,OFF,OFF"
2026-02-16T13:27:06,3372.9,56.215,3367099,HOLD,37.062,37,0.002716,OFF,OFF,"3367099,HOLD,37.062,37.00,0.002716,OFF,OFF"
2026-02-16T13:27:09,3375.99,56.266,3370187,HOLD,37.031,37,0.006551,OFF,OFF,"3370187,HOLD,37.031,37.00,0.006551,OFF,OFF"
2026-02-16T13:27:12,3379.08,56.318,3373277,HOLD,37.031,37,0.006551,OFF,OFF,"3373277,HOLD,37.031,37.00,0.006551,OFF,OFF"
2026-02-16T13:27:15,3382.18,56.37,3376365,HOLD,37.062,37,0.001471,OFF,OFF,"3376365,HOLD,37.062,37.00,0.001471,OFF,OFF"
2026-02-16T13:27:18,3385.27,56.421,3379453,HOLD,37,37,0.001471,OFF,OFF,"3379453,HOLD,37.000,37.00,0.001471,OFF,OFF"
2026-02-16T13:27:21,3388.36,56.473,3382543,HOLD,37.031,37,-0.004036,OFF,OFF,"3382543,HOLD,37.031,37.00,-0.004036,OFF,OFF"
2026-02-16T13:27:24,3391.45,56.524,3385631,HOLD,37,37,-0.004882,OFF,OFF,"3385631,HOLD,37.000,37.00,-0.004882,OFF,OFF"
2026-02-16T13:27:27,3394.54,56.576,3388721,HOLD,37,37,-0.004882,OFF,OFF,"3388721,HOLD,37.000,37.00,-0.004882,OFF,OFF"
2026-02-16T13:27:30,3397.64,56.627,3391810,HOLD,36.969,37,-0.002929,ON,OFF,"3391810,HOLD,36.969,37.00,-0.002929,ON,OFF"
2026-02-16T13:27:34,3400.73,56.679,3394898,HOLD,37.031,37,-0.002929,OFF,OFF,"3394898,HOLD,37.031,37.00,-0.002929,OFF,OFF"
2026-02-16T13:27:37,3403.82,56.73,3397988,HOLD,37.062,37,0.003161,OFF,OFF,"3397988,HOLD,37.062,37.00,0.003161,OFF,OFF"
2026-02-16T13:27:40,3406.92,56.782,3401076,HOLD,37.031,37,0.004357,OFF,OFF,"3401076,HOLD,37.031,37.00,0.004357,OFF,OFF"
2026-02-16T13:27:43,3410.01,56.833,3404165,HOLD,37,37,0.004357,OFF,OFF,"3404165,HOLD,37.000,37.00,0.004357,OFF,OFF"
2026-02-16T13:27:46,3413.1,56.885,3407254,HOLD,37.031,37,0.000155,OFF,OFF,"3407254,HOLD,37.031,37.00,0.000155,OFF,OFF"
2026-02-16T13:27:49,3416.2,56.937,3410343,HOLD,37.031,37,-0.004829,OFF,OFF,"3410343,HOLD,37.031,37.00,-0.004829,OFF,OFF"
2026-02-16T13:27:52,3419.29,56.988,3413432,HOLD,36.969,37,-0.004829,OFF,OFF,"3413432,HOLD,36.969,37.00,-0.004829,OFF,OFF"
2026-02-16T13:27:55,3422.38,57.04,3416521,HOLD,37,37,-0.002897,OFF,OFF,"3416521,HOLD,37.000,37.00,-0.002897,OFF,OFF"
2026-02-16T13:27:58,3425.47,57.091,3419611,HOLD,37,37,-0.002897,OFF,OFF,"3419611,HOLD,37.000,37.00,-0.002897,OFF,OFF"
2026-02-16T13:28:01,3428.57,57.143,3422699,HOLD,37.031,37,0.000721,OFF,OFF,"3422699,HOLD,37.031,37.00,0.000721,OFF,OFF"
2026-02-16T13:28:04,3431.66,57.194,3425788,HOLD,37.062,37,0.005354,OFF,OFF,"3425788,HOLD,37.062,37.00,0.005354,OFF,OFF"
2026-02-16T13:28:08,3434.75,57.246,3428877,HOLD,37.062,37,0.005354,OFF,OFF,"3428877,HOLD,37.062,37.00,0.005354,OFF,OFF"
2026-02-16T13:28:11,3437.84,57.297,3431965,HOLD,37,37,0.000753,OFF,OFF,"3431965,HOLD,37.000,37.00,0.000753,OFF,OFF"
2026-02-16T13:28:14,3440.94,57.349,3435055,HOLD,37.031,37,0.000753,OFF,OFF,"3435055,HOLD,37.031,37.00,0.000753,OFF,OFF"
2026-02-16T13:28:17,3444.03,57.4,3438143,HOLD,36.969,37,-0.002008,ON,OFF,"3438143,HOLD,36.969,37.00,-0.002008,ON,OFF"
2026-02-16T13:28:20,3447.12,57.452,3441232,HOLD,37.031,37,-0.001205,OFF,OFF,"3441232,HOLD,37.031,37.00,-0.001205,OFF,OFF"
2026-02-16T13:28:23,3450.21,57.504,3444321,HOLD,36.969,37,-0.001205,OFF,OFF,"3444321,HOLD,36.969,37.00,-0.001205,OFF,OFF"
2026-02-16T13:28:26,3453.31,57.555,3447410,HOLD,36.969,37,-0.003182,OFF,OFF,"3447410,HOLD,36.969,37.00,-0.003182,OFF,OFF"
2026-02-16T13:28:29,3456.4,57.607,3450500,HOLD,37,37,-0.003182,OFF,OFF,"3450500,HOLD,37.000,37.00,-0.003182,OFF,OFF"
2026-02-16T13:28:32,3459.49,57.658,3453588,HOLD,37,37,0.00055,OFF,OFF,"3453588,HOLD,37.000,37.00,0.000550,OFF,OFF"
2026-02-16T13:28:35,3462.59,57.71,3456677,HOLD,37.062,37,0.005251,OFF,OFF,"3456677,HOLD,37.062,37.00,0.005251,OFF,OFF"
2026-02-16T13:28:38,3465.68,57.761,3459766,HOLD,37.031,37,0.005251,OFF,OFF,"3459766,HOLD,37.031,37.00,0.005251,OFF,OFF"
2026-02-16T13:28:42,3468.77,57.813,3462855,HOLD,37.031,37,0.000691,OFF,OFF,"3462855,HOLD,37.031,37.00,0.000691,OFF,OFF"
2026-02-16T13:28:45,3471.86,57.864,3465944,HOLD,37,37,0.000691,OFF,OFF,"3465944,HOLD,37.000,37.00,0.000691,OFF,OFF"
2026-02-16T13:28:48,3474.96,57.916,3469033,HOLD,37.031,37,-0.002045,OFF,OFF,"3469033,HOLD,37.031,37.00,-0.002045,OFF,OFF"
2026-02-16T13:28:51,3478.05,57.967,3472121,HOLD,36.969,37,-0.001227,OFF,OFF,"3472121,HOLD,36.969,37.00,-0.001227,OFF,OFF"
2026-02-16T13:28:54,3481.14,58.019,3475211,HOLD,37,37,-0.001227,OFF,OFF,"3475211,HOLD,37.000,37.00,-0.001227,OFF,OFF"
2026-02-16T13:28:57,3484.24,58.071,3478299,HOLD,36.969,37,-0.000736,OFF,OFF,"3478299,HOLD,36.969,37.00,-0.000736,OFF,OFF"
2026-02-16T13:29:00,3487.33,58.122,3481389,HOLD,37,37,-0.000442,OFF,OFF,"3481389,HOLD,37.000,37.00,-0.000442,OFF,OFF"
2026-02-16T13:29:03,3490.42,58.174,3484478,HOLD,36.969,37,-0.000442,OFF,OFF,"3484478,HOLD,36.969,37.00,-0.000442,OFF,OFF"
2026-02-16T13:29:06,3493.51,58.225,3487566,HOLD,36.937,37,-0.000265,OFF,OFF,"3487566,HOLD,36.937,37.00,-0.000265,OFF,OFF"
2026-02-16T13:29:09,3496.61,58.277,3490656,HOLD,36.969,37,-0.000265,OFF,OFF,"3490656,HOLD,36.969,37.00,-0.000265,OFF,OFF"
2026-02-16T13:29:13,3499.7,58.328,3493744,HOLD,36.969,37,-0.002619,OFF,OFF,"3493744,HOLD,36.969,37.00,-0.002619,OFF,OFF"
2026-02-16T13:29:16,3502.79,58.38,3496834,HOLD,37,37,0.000889,OFF,OFF,"3496834,HOLD,37.000,37.00,0.000889,OFF,OFF"
2026-02-16T13:29:19,3505.88,58.431,3499923,HOLD,36.969,37,0.000889,OFF,OFF,"3499923,HOLD,36.969,37.00,0.000889,OFF,OFF"
2026-02-16T13:29:22,3508.98,58.483,3503011,HOLD,36.969,37,-0.001926,OFF,OFF,"3503011,HOLD,36.969,37.00,-0.001926,OFF,OFF"
2026-02-16T13:29:25,3512.07,58.535,3506101,HOLD,37,37,-0.001926,OFF,OFF,"3506101,HOLD,37.000,37.00,-0.001926,OFF,OFF"
2026-02-16T13:29:28,3515.16,58.586,3509189,HOLD,36.937,37,0.001303,OFF,OFF,"3509189,HOLD,36.937,37.00,0.001303,OFF,OFF"
2026-02-16T13:29:31,3518.26,58.638,3512279,HOLD,36.969,37,-0.001679,OFF,OFF,"3512279,HOLD,36.969,37.00,-0.001679,OFF,OFF"
2026-02-16T13:29:34,3521.35,58.689,3515368,HOLD,37,37,-0.001679,OFF,OFF,"3515368,HOLD,37.000,37.00,-0.001679,OFF,OFF"
2026-02-16T13:29:37,3524.44,58.741,3518457,HOLD,37,37,-0.001007,OFF,OFF,"3518457,HOLD,37.000,37.00,-0.001007,OFF,OFF"
2026-02-16T13:29:40,3527.53,58.792,3521546,HOLD,37.031,37,-0.001007,OFF,OFF,"3521546,HOLD,37.031,37.00,-0.001007,OFF,OFF"
2026-02-16T13:29:43,3530.63,58.844,3524634,HOLD,37.031,37,0.004315,OFF,OFF,"3524634,HOLD,37.031,37.00,0.004315,OFF,OFF"
2026-02-16T13:29:47,3533.72,58.895,3527724,HOLD,37.062,37,0.002589,OFF,OFF,"3527724,HOLD,37.062,37.00,0.002589,OFF,OFF"
2026-02-16T13:29:50,3536.81,58.947,3530812,HOLD,37,37,0.002589,OFF,OFF,"3530812,HOLD,37.000,37.00,0.002589,OFF,OFF"
2026-02-16T13:29:53,3539.9,58.998,3533901,HOLD,37,37,0.001553,OFF,OFF,"3533901,HOLD,37.000,37.00,0.001553,OFF,OFF"
2026-02-16T13:29:56,3543,59.05,3536990,HOLD,37,37,0.001553,OFF,OFF,"3536990,HOLD,37.000,37.00,0.001553,OFF,OFF"
2026-02-16T13:29:59,3546.09,59.101,3540078,HOLD,37,37,-0.001528,OFF,OFF,"3540078,HOLD,37.000,37.00,-0.001528,OFF,OFF"
2026-02-16T13:30:02,3549.18,59.153,3543168,HOLD,37,37,-0.000917,OFF,OFF,"3543168,HOLD,37.000,37.00,-0.000917,OFF,OFF"
2026-02-16T13:30:05,3552.28,59.205,3546256,HOLD,37,37,-0.000917,OFF,OFF,"3546256,HOLD,37.000,37.00,-0.000917,OFF,OFF"
2026-02-16T13:30:08,3555.37,59.256,3549345,HOLD,36.969,37,-0.00055,ON,OFF,"3549345,HOLD,36.969,37.00,-0.000550,ON,OFF"
2026-02-16T13:30:11,3558.46,59.308,3552435,HOLD,36.969,37,-0.00055,OFF,OFF,"3552435,HOLD,36.969,37.00,-0.000550,OFF,OFF"
2026-02-16T13:30:14,3561.55,59.359,3555523,HOLD,37,37,-0.00279,OFF,OFF,"3555523,HOLD,37.000,37.00,-0.002790,OFF,OFF"
2026-02-16T13:30:17,3564.65,59.411,3558612,HOLD,37,37,0.000787,OFF,OFF,"3558612,HOLD,37.000,37.00,0.000787,OFF,OFF"
2026-02-16T13:30:21,3567.74,59.462,3561701,HOLD,36.969,37,0.000787,ON,OFF,"3561701,HOLD,36.969,37.00,0.000787,ON,OFF"
2026-02-16T13:30:24,3570.83,59.514,3564790,HOLD,37,37,0.000472,OFF,OFF,"3564790,HOLD,37.000,37.00,0.000472,OFF,OFF"
2026-02-16T13:30:27,3573.92,59.565,3567879,HOLD,36.969,37,-0.002177,OFF,OFF,"3567879,HOLD,36.969,37.00,-0.002177,OFF,OFF"
2026-02-16T13:30:30,3577.02,59.617,3570968,HOLD,36.969,37,-0.002177,OFF,OFF,"3570968,HOLD,36.969,37.00,-0.002177,OFF,OFF"
2026-02-16T13:30:33,3580.11,59.668,3574057,HOLD,37.031,37,0.001153,OFF,OFF,"3574057,HOLD,37.031,37.00,0.001153,OFF,OFF"
2026-02-16T13:30:36,3583.2,59.72,3577146,HOLD,37.031,37,0.001153,OFF,OFF,"3577146,HOLD,37.031,37.00,0.001153,OFF,OFF"
2026-02-16T13:30:39,3586.3,59.772,3580234,HOLD,37,37,0.000692,OFF,OFF,"3580234,HOLD,37.000,37.00,0.000692,OFF,OFF"
2026-02-16T13:30:42,3589.39,59.823,3583324,HOLD,37,37,0.000415,OFF,OFF,"3583324,HOLD,37.000,37.00,0.000415,OFF,OFF"
2026-02-16T13:30:45,3592.48,59.875,3586412,HOLD,36.969,37,0.000415,ON,OFF,"3586412,HOLD,36.969,37.00,0.000415,ON,OFF"
2026-02-16T13:30:48,3595.57,59.926,3589501,HOLD,37,37,0.000249,OFF,OFF,"3589501,HOLD,37.000,37.00,0.000249,OFF,OFF"
2026-02-16T13:30:51,3598.67,59.978,3592590,HOLD,36.969,37,0.000249,OFF,OFF,"3592590,HOLD,36.969,37.00,0.000249,OFF,OFF"
2026-02-16T13:30:55,3601.76,60.029,3595679,HOLD,36.969,37,0.000149,OFF,OFF,"3595679,HOLD,36.969,37.00,0.000149,OFF,OFF"
2026-02-16T13:30:58,3604.85,60.081,3598769,HOLD,36.969,37,-0.002371,OFF,OFF,"3598769,HOLD,36.969,37.00,-0.002371,OFF,OFF"
2026-02-16T13:31:01,3607.94,60.132,3601857,HOLD,37,37,-0.002371,OFF,OFF,"3601857,HOLD,37.000,37.00,-0.002371,OFF,OFF"
2026-02-16T13:31:04,3611.04,60.184,3604946,HOLD,37.031,37,0.001037,OFF,OFF,"3604946,HOLD,37.031,37.00,0.001037,OFF,OFF"
2026-02-16T13:31:07,3614.13,60.235,3608035,HOLD,37,37,0.001037,OFF,OFF,"3608035,HOLD,37.000,37.00,0.001037,OFF,OFF"
2026-02-16T13:31:10,3617.22,60.287,3611123,HOLD,37,37,0.000622,OFF,OFF,"3611123,HOLD,37.000,37.00,0.000622,OFF,OFF"
2026-02-16T13:31:13,3620.31,60.339,3614213,HOLD,37,37,0.002834,OFF,OFF,"3614213,HOLD,37.000,37.00,0.002834,OFF,OFF"
2026-02-16T13:31:16,3623.41,60.39,3617301,HOLD,37,37,0.002834,OFF,OFF,"3617301,HOLD,37.000,37.00,0.002834,OFF,OFF"
2026-02-16T13:31:19,3626.5,60.442,3620390,HOLD,37,37,-0.003219,OFF,OFF,"3620390,HOLD,37.000,37.00,-0.003219,OFF,OFF"
2026-02-16T13:31:22,3629.59,60.493,3623479,HOLD,37,37,-0.003219,OFF,OFF,"3623479,HOLD,37.000,37.00,-0.003219,OFF,OFF"
2026-02-16T13:31:26,3632.69,60.545,3626568,HOLD,37,37,-0.001931,OFF,OFF,"3626568,HOLD,37.000,37.00,-0.001931,OFF,OFF"
2026-02-16T13:31:29,3635.78,60.596,3629658,HOLD,36.969,37,-0.001159,OFF,OFF,"3629658,HOLD,36.969,37.00,-0.001159,OFF,OFF"
2026-02-16T13:31:32,3638.87,60.648,3632746,HOLD,36.969,37,-0.001159,OFF,OFF,"3632746,HOLD,36.969,37.00,-0.001159,OFF,OFF"
2026-02-16T13:31:35,3641.96,60.699,3635835,HOLD,36.969,37,-0.000695,OFF,OFF,"3635835,HOLD,36.969,37.00,-0.000695,OFF,OFF"
2026-02-16T13:31:38,3645.06,60.751,3638924,HOLD,36.937,37,-0.002878,OFF,OFF,"3638924,HOLD,36.937,37.00,-0.002878,OFF,OFF"
2026-02-16T13:31:41,3648.15,60.803,3642013,HOLD,36.937,37,-0.002878,OFF,OFF,"3642013,HOLD,36.937,37.00,-0.002878,OFF,OFF"
2026-02-16T13:31:44,3651.24,60.854,3645103,HOLD,37.031,37,0.003192,OFF,OFF,"3645103,HOLD,37.031,37.00,0.003192,OFF,OFF"
2026-02-16T13:31:47,3654.34,60.906,3648191,HOLD,37.062,37,0.003192,OFF,OFF,"3648191,HOLD,37.062,37.00,0.003192,OFF,OFF"
2026-02-16T13:31:50,3657.43,60.957,3651280,HOLD,37.062,37,0.006833,OFF,OFF,"3651280,HOLD,37.062,37.00,0.006833,OFF,OFF"
2026-02-16T13:31:53,3660.52,61.009,3654369,HOLD,37.062,37,0.001639,OFF,OFF,"3654369,HOLD,37.062,37.00,0.001639,OFF,OFF"
2026-02-16T13:31:56,3663.61,61.06,3657457,HOLD,37.031,37,0.001639,OFF,OFF,"3657457,HOLD,37.031,37.00,0.001639,OFF,OFF"
2026-02-16T13:32:00,3666.71,61.112,3660547,HOLD,37.031,37,0.000983,OFF,OFF,"3660547,HOLD,37.031,37.00,0.000983,OFF,OFF"
2026-02-16T13:32:03,3669.8,61.163,3663635,HOLD,37,37,0.000983,OFF,OFF,"3663635,HOLD,37.000,37.00,0.000983,OFF,OFF"
2026-02-16T13:32:06,3672.89,61.215,3666724,HOLD,37,37,0.00059,OFF,OFF,"3666724,HOLD,37.000,37.00,0.000590,OFF,OFF"
2026-02-16T13:32:09,3675.98,61.266,3669813,HOLD,37,37,-0.002107,OFF,OFF,"3669813,HOLD,37.000,37.00,-0.002107,OFF,OFF"
2026-02-16T13:32:12,3679.08,61.318,3672901,HOLD,37,37,-0.002107,OFF,OFF,"3672901,HOLD,37.000,37.00,-0.002107,OFF,OFF"
2026-02-16T13:32:15,3682.17,61.369,3675991,HOLD,37,37,-0.001264,OFF,OFF,"3675991,HOLD,37.000,37.00,-0.001264,OFF,OFF"
2026-02-16T13:32:18,3685.26,61.421,3679080,HOLD,37,37,-0.001264,OFF,OFF,"3679080,HOLD,37.000,37.00,-0.001264,OFF,OFF"
2026-02-16T13:32:21,3688.35,61.473,3682168,HOLD,36.969,37,-0.003218,ON,OFF,"3682168,HOLD,36.969,37.00,-0.003218,ON,OFF"
2026-02-16T13:32:24,3691.45,61.524,3685258,HOLD,37.031,37,0.002989,OFF,OFF,"3685258,HOLD,37.031,37.00,0.002989,OFF,OFF"
2026-02-16T13:32:27,3694.54,61.576,3688346,HOLD,37.031,37,0.002989,OFF,OFF,"3688346,HOLD,37.031,37.00,0.002989,OFF,OFF"
2026-02-16T13:32:30,3697.63,61.627,3691436,HOLD,37.031,37,0.001794,OFF,OFF,"3691436,HOLD,37.031,37.00,0.001794,OFF,OFF"
2026-02-16T13:32:34,3700.73,61.679,3694524,HOLD,37.031,37,0.001794,OFF,OFF,"3694524,HOLD,37.031,37.00,0.001794,OFF,OFF"
2026-02-16T13:32:37,3703.82,61.73,3697613,HOLD,37,37,-0.001383,OFF,OFF,"3697613,HOLD,37.000,37.00,-0.001383,OFF,OFF"
2026-02-16T13:32:40,3706.91,61.782,3700702,HOLD,37,37,-0.00083,OFF,OFF,"3700702,HOLD,37.000,37.00,-0.000830,OFF,OFF"
2026-02-16T13:32:43,3710,61.833,3703790,HOLD,36.969,37,-0.00083,ON,OFF,"3703790,HOLD,36.969,37.00,-0.000830,ON,OFF"
2026-02-16T13:32:46,3713.1,61.885,3706880,HOLD,37,37,-0.002958,OFF,OFF,"3706880,HOLD,37.000,37.00,-0.002958,OFF,OFF"
2026-02-16T13:32:49,3716.19,61.936,3709969,HOLD,36.969,37,-0.002958,OFF,OFF,"3709969,HOLD,36.969,37.00,-0.002958,OFF,OFF"
2026-02-16T13:32:52,3719.28,61.988,3713057,HOLD,37,37,-0.001775,OFF,OFF,"3713057,HOLD,37.000,37.00,-0.001775,OFF,OFF"
2026-02-16T13:32:55,3722.37,62.04,3716147,HOLD,37.031,37,0.001396,OFF,OFF,"3716147,HOLD,37.031,37.00,0.001396,OFF,OFF"
2026-02-16T13:32:58,3725.47,62.091,3719235,HOLD,37.031,37,0.001396,OFF,OFF,"3719235,HOLD,37.031,37.00,0.001396,OFF,OFF"
2026-02-16T13:33:01,3728.56,62.143,3722323,HOLD,37,37,0.003297,OFF,OFF,"3722323,HOLD,37.000,37.00,0.003297,OFF,OFF"
2026-02-16T13:33:04,3731.65,62.194,3725413,HOLD,37,37,-0.000482,OFF,OFF,"3725413,HOLD,37.000,37.00,-0.000482,OFF,OFF"
2026-02-16T13:33:08,3734.74,62.246,3728501,HOLD,36.969,37,-0.000482,OFF,OFF,"3728501,HOLD,36.969,37.00,-0.000482,OFF,OFF"
2026-02-16T13:33:11,3737.84,62.297,3731591,HOLD,37,37,-0.002749,OFF,OFF,"3731591,HOLD,37.000,37.00,-0.002749,OFF,OFF"
2026-02-16T13:33:14,3740.93,62.349,3734679,HOLD,36.969,37,-0.002749,ON,OFF,"3734679,HOLD,36.969,37.00,-0.002749,ON,OFF"
2026-02-16T13:33:17,3744.02,62.4,3737768,HOLD,37,37,-0.001649,OFF,OFF,"3737768,HOLD,37.000,37.00,-0.001649,OFF,OFF"
2026-02-16T13:33:20,3747.12,62.452,3740858,HOLD,37.031,37,0.003932,OFF,OFF,"3740858,HOLD,37.031,37.00,0.003932,OFF,OFF"
2026-02-16T13:33:23,3750.21,62.503,3743946,HOLD,37.031,37,0.003932,OFF,OFF,"3743946,HOLD,37.031,37.00,0.003932,OFF,OFF"
2026-02-16T13:33:26,3753.3,62.555,3747036,HOLD,37.031,37,-0.000101,OFF,OFF,"3747036,HOLD,37.031,37.00,-0.000101,OFF,OFF"
2026-02-16T13:33:29,3756.39,62.607,3750124,HOLD,37.031,37,-0.000101,OFF,OFF,"3750124,HOLD,37.031,37.00,-0.000101,OFF,OFF"
2026-02-16T13:33:32,3759.49,62.658,3753212,HOLD,37,37,0.002399,OFF,OFF,"3753212,HOLD,37.000,37.00,0.002399,OFF,OFF"
2026-02-16T13:33:35,3762.58,62.71,3756302,HOLD,37,37,-0.001021,OFF,OFF,"3756302,HOLD,37.000,37.00,-0.001021,OFF,OFF"
2026-02-16T13:33:38,3765.67,62.761,3759390,HOLD,37,37,-0.001021,OFF,OFF,"3759390,HOLD,37.000,37.00,-0.001021,OFF,OFF"
2026-02-16T13:33:42,3768.76,62.813,3762480,HOLD,37,37,-0.000613,OFF,OFF,"3762480,HOLD,37.000,37.00,-0.000613,OFF,OFF"
2026-02-16T13:33:45,3771.86,62.864,3765569,HOLD,36.969,37,-0.000613,ON,OFF,"3765569,HOLD,36.969,37.00,-0.000613,ON,OFF"
2026-02-16T13:33:48,3774.95,62.916,3768657,HOLD,37,37,-0.002827,OFF,OFF,"3768657,HOLD,37.000,37.00,-0.002827,OFF,OFF"
2026-02-16T13:33:51,3778.04,62.967,3771747,HOLD,37.031,37,0.000765,OFF,OFF,"3771747,HOLD,37.031,37.00,0.000765,OFF,OFF"
2026-02-16T13:33:54,3781.14,63.019,3774835,HOLD,37,37,0.000765,OFF,OFF,"3774835,HOLD,37.000,37.00,0.000765,OFF,OFF"
2026-02-16T13:33:57,3784.23,63.07,3777925,HOLD,37,37,0.000459,OFF,OFF,"3777925,HOLD,37.000,37.00,0.000459,OFF,OFF"
2026-02-16T13:34:00,3787.32,63.122,3781013,HOLD,37,37,0.000459,OFF,OFF,"3781013,HOLD,37.000,37.00,0.000459,OFF,OFF"
2026-02-16T13:34:03,3790.41,63.174,3784102,HOLD,37,37,0.000275,OFF,OFF,"3784102,HOLD,37.000,37.00,0.000275,OFF,OFF"
2026-02-16T13:34:06,3793.51,63.225,3787191,HOLD,37,37,-0.002295,OFF,OFF,"3787191,HOLD,37.000,37.00,-0.002295,OFF,OFF"
2026-02-16T13:34:09,3796.6,63.277,3790280,HOLD,37,37,-0.002295,OFF,OFF,"3790280,HOLD,37.000,37.00,-0.002295,OFF,OFF"
2026-02-16T13:34:13,3799.69,63.328,3793369,HOLD,37,37,0.003541,OFF,OFF,"3793369,HOLD,37.000,37.00,0.003541,OFF,OFF"
2026-02-16T13:34:16,3802.78,63.38,3796457,HOLD,37,37,-0.000336,OFF,OFF,"3796457,HOLD,37.000,37.00,-0.000336,OFF,OFF"
2026-02-16T13:34:19,3805.88,63.431,3799546,HOLD,37,37,-0.000336,OFF,OFF,"3799546,HOLD,37.000,37.00,-0.000336,OFF,OFF"
2026-02-16T13:34:22,3808.97,63.483,3802636,HOLD,36.969,37,-0.000202,OFF,OFF,"3802636,HOLD,36.969,37.00,-0.000202,OFF,OFF"
2026-02-16T13:34:25,3812.06,63.534,3805724,HOLD,36.969,37,-0.000202,OFF,OFF,"3805724,HOLD,36.969,37.00,-0.000202,OFF,OFF"
2026-02-16T13:34:28,3815.16,63.586,3808814,HOLD,37,37,-0.000121,OFF,OFF,"3808814,HOLD,37.000,37.00,-0.000121,OFF,OFF"
2026-02-16T13:34:31,3818.25,63.637,3811902,HOLD,37,37,-0.000073,OFF,OFF,"3811902,HOLD,37.000,37.00,-0.000073,OFF,OFF"
2026-02-16T13:34:34,3821.34,63.689,3814991,HOLD,37,37,-0.000073,OFF,OFF,"3814991,HOLD,37.000,37.00,-0.000073,OFF,OFF"
2026-02-16T13:34:37,3824.43,63.741,3818080,HOLD,36.969,37,-0.000044,OFF,OFF,"3818080,HOLD,36.969,37.00,-0.000044,OFF,OFF"
2026-02-16T13:34:40,3827.53,63.792,3821169,HOLD,37.031,37,-0.000044,OFF,OFF,"3821169,HOLD,37.031,37.00,-0.000044,OFF,OFF"
2026-02-16T13:34:43,3830.62,63.844,3824258,HOLD,36.969,37,-0.000026,ON,OFF,"3824258,HOLD,36.969,37.00,-0.000026,ON,OFF"
2026-02-16T13:34:47,3833.71,63.895,3827347,HOLD,37,37,-0.000016,OFF,OFF,"3827347,HOLD,37.000,37.00,-0.000016,OFF,OFF"
2026-02-16T13:34:50,3836.8,63.947,3830435,HOLD,37,37,-0.000016,OFF,OFF,"3830435,HOLD,37.000,37.00,-0.000016,OFF,OFF"
2026-02-16T13:34:53,3839.9,63.998,3833525,HOLD,37,37,-0.000009,OFF,OFF,"3833525,HOLD,37.000,37.00,-0.000009,OFF,OFF"
2026-02-16T13:34:56,3842.99,64.05,3836613,HOLD,36.969,37,-0.000009,ON,OFF,"3836613,HOLD,36.969,37.00,-0.000009,ON,OFF"
2026-02-16T13:34:59,3846.08,64.101,3839703,HOLD,37,37,-0.000006,OFF,OFF,"3839703,HOLD,37.000,37.00,-0.000006,OFF,OFF"
2026-02-16T13:35:02,3849.18,64.153,3842792,HOLD,37,37,-0.000003,OFF,OFF,"3842792,HOLD,37.000,37.00,-0.000003,OFF,OFF"
